EmployeeID,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsBeforeCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,DailyRateGroups,HourlyRateGroups,MonthlyIncomeGroups,MonthlyRateGroups,TotalWorkingYearsGroups,YearsAtCompanyGroups,AgeGroups,YearsBeforeCompanyGroups
2435,40,No,Travel_Rarely,750,Research & Development,12,Bachelor,Life Sciences,1,1829,2,Female,47,3,Junior,Healthcare Representative,1,Divorced,4448,10748,2,Y,No,12,3,2,80,1,15,3,3,7,8,4,7,7,G - 700 => 800,D - 40 => 50,D - 4000 => 5000,J - 10000 => 11000,E - 11 => 15 Years,D - 6 => 10 Years,D - 31 => 40 Years,B - 2 => 3 Years
2436,54,No,Travel_Rarely,431,Research & Development,7,Master,Medical,1,1830,4,Female,68,3,Junior,Research Scientist,4,Married,6854,15696,4,Y,No,15,3,2,80,1,14,2,2,7,7,1,1,7,D - 400 => 500,F - 60 => 70,F - 6000 => 7000,O - 15000 => 16000,E - 11 => 15 Years,D - 6 => 10 Years,F - 51 => 60 Years,B - 2 => 3 Years
2437,31,No,Travel_Frequently,1125,Sales,7,Master,Marketing,1,1833,1,Female,68,3,Mid-Level,Sales Executive,1,Married,9637,8277,2,Y,No,14,3,4,80,2,9,3,3,3,6,2,2,2,K - 1100 => 1200,F - 60 => 70,I - 9000 => 10000,H - 8000 => 9000,D - 6 => 10 Years,B - 2 => 3 Years,D - 31 => 40 Years,B - 2 => 3 Years
2438,28,No,Travel_Rarely,1217,Research & Development,1,Bachelor,Medical,1,1834,3,Female,67,3,Entry Level,Research Scientist,1,Married,3591,12719,1,Y,No,25,4,3,80,1,3,3,3,3,0,2,1,2,L - 1200 => 1300,F - 60 => 70,C - 3000 => 4000,L - 12000 => 13000,B - 2 => 3 Years,B - 2 => 3 Years,C - 26 => 30 Years,B - 2 => 3 Years
2439,38,No,Travel_Rarely,723,Sales,2,Master,Marketing,1,1835,2,Female,77,1,Junior,Sales Representative,4,Married,5405,4244,2,Y,Yes,20,4,1,80,2,20,4,2,4,16,2,0,3,G - 700 => 800,G - 70 => 80,E - 5000 => 6000,D - 4000 => 5000,F - 16 => 20 Years,C - 4 => 5 Years,D - 31 => 40 Years,B - 2 => 3 Years
2440,26,No,Travel_Rarely,572,Sales,10,Bachelor,Medical,1,1836,3,Male,46,3,Junior,Sales Executive,4,Single,4684,9125,1,Y,No,13,3,1,80,0,5,4,3,5,0,3,1,2,E - 500 => 600,D - 40 => 50,D - 4000 => 5000,I - 9000 => 10000,C - 4 => 5 Years,C - 4 => 5 Years,C - 26 => 30 Years,B - 2 => 3 Years
2441,58,No,Travel_Frequently,1216,Research & Development,15,Master,Life Sciences,1,1837,1,Male,87,3,Senior,Research Director,3,Married,15787,21624,2,Y,Yes,14,3,2,80,0,23,3,3,2,21,2,2,2,L - 1200 => 1300,H - 80 => 90,O - 15000 => 16000,U - 21000 => 22000,G - 21 => 25 Years,B - 2 => 3 Years,F - 51 => 60 Years,B - 2 => 3 Years
2442,18,No,Non-Travel,1431,Research & Development,14,Bachelor,Medical,1,1839,2,Female,33,3,Entry Level,Research Scientist,3,Single,1514,8018,1,Y,No,16,3,3,80,0,0,4,1,0,0,0,0,0,N - 1400 => 1500,C - 30 => 40,A - 1000 => 2000,H - 8000 => 9000,A - 0 => 1 Year,A - 0 => 1 Year,A - 18 => 21 Years,B - 2 => 3 Years
2443,31,Yes,Travel_Rarely,359,Human Resources,18,PHD,Human Resources,1,1842,4,Male,89,4,Entry Level,Human Resources,1,Married,2956,21495,0,Y,No,17,3,3,80,0,2,4,3,1,1,0,0,0,C - 300 => 400,H - 80 => 90,B - 2000 => 3000,U - 21000 => 22000,B - 2 => 3 Years,A - 0 => 1 Year,D - 31 => 40 Years,B - 2 => 3 Years
2444,29,Yes,Travel_Rarely,350,Human Resources,13,Bachelor,Human Resources,1,1844,1,Male,56,2,Entry Level,Human Resources,1,Divorced,2335,3157,4,Y,Yes,15,3,4,80,3,4,3,3,2,2,2,2,0,C - 300 => 400,E - 50 => 60,B - 2000 => 3000,C - 3000 => 4000,C - 4 => 5 Years,B - 2 => 3 Years,C - 26 => 30 Years,B - 2 => 3 Years
2445,45,No,Non-Travel,589,Sales,2,Master,Life Sciences,1,1845,3,Female,67,3,Junior,Sales Executive,3,Married,5154,19665,4,Y,No,22,4,2,80,2,10,3,4,8,2,7,5,7,E - 500 => 600,F - 60 => 70,E - 5000 => 6000,S - 19000 => 20000,D - 6 => 10 Years,D - 6 => 10 Years,E - 41 => 50 Years,B - 2 => 3 Years
2446,36,No,Travel_Rarely,430,Research & Development,2,Master,Other,1,1847,4,Female,73,3,Junior,Research Scientist,2,Married,6962,19573,4,Y,Yes,22,4,4,80,1,15,2,3,1,14,0,0,0,D - 400 => 500,G - 70 => 80,F - 6000 => 7000,S - 19000 => 20000,E - 11 => 15 Years,A - 0 => 1 Year,D - 31 => 40 Years,B - 2 => 3 Years
2447,43,No,Travel_Frequently,1422,Sales,2,Master,Life Sciences,1,1849,1,Male,92,3,Junior,Sales Executive,4,Married,5675,19246,1,Y,No,20,4,3,80,1,7,5,3,7,0,7,7,7,N - 1400 => 1500,I - 90 => 100,E - 5000 => 6000,S - 19000 => 20000,D - 6 => 10 Years,D - 6 => 10 Years,E - 41 => 50 Years,B - 2 => 3 Years
2448,27,No,Travel_Frequently,1297,Research & Development,5,College,Life Sciences,1,1850,4,Female,53,3,Entry Level,Laboratory Technician,4,Single,2379,19826,0,Y,Yes,14,3,3,80,0,6,3,2,5,1,4,0,2,L - 1200 => 1300,E - 50 => 60,B - 2000 => 3000,S - 19000 => 20000,D - 6 => 10 Years,C - 4 => 5 Years,C - 26 => 30 Years,B - 2 => 3 Years
2449,29,No,Travel_Frequently,574,Research & Development,20,Below College ,Medical,1,1852,4,Male,40,3,Entry Level,Laboratory Technician,4,Married,3812,7003,1,Y,No,13,3,2,80,0,11,3,4,11,0,8,3,10,E - 500 => 600,C - 30 => 40,C - 3000 => 4000,G - 7000 => 8000,E - 11 => 15 Years,E - 11 => 15 Years,C - 26 => 30 Years,B - 2 => 3 Years
2450,32,No,Travel_Frequently,1318,Sales,10,Master,Marketing,1,1853,4,Male,79,3,Junior,Sales Executive,4,Single,4648,26075,8,Y,No,13,3,3,80,0,4,2,4,0,4,0,0,0,M - 1300 => 1400,G - 70 => 80,D - 4000 => 5000,Z - 26000 => 27000,C - 4 => 5 Years,A - 0 => 1 Year,D - 31 => 40 Years,B - 2 => 3 Years
2451,42,No,Non-Travel,355,Research & Development,10,Master,Technical Degree,1,1854,3,Male,38,3,Entry Level,Research Scientist,3,Married,2936,6161,3,Y,No,22,4,2,80,2,10,1,2,6,4,3,3,3,C - 300 => 400,C - 30 => 40,B - 2000 => 3000,F - 6000 => 7000,D - 6 => 10 Years,D - 6 => 10 Years,E - 41 => 50 Years,B - 2 => 3 Years
2452,47,No,Travel_Rarely,207,Research & Development,9,Master,Life Sciences,1,1856,2,Female,64,3,Entry Level,Laboratory Technician,3,Single,2105,5411,4,Y,No,12,3,3,80,0,7,2,3,2,5,2,2,0,B - 200 => 300,F - 60 => 70,B - 2000 => 3000,E - 5000 => 6000,D - 6 => 10 Years,B - 2 => 3 Years,E - 41 => 50 Years,B - 2 => 3 Years
2453,46,No,Travel_Rarely,706,Research & Development,2,College,Life Sciences,1,1857,4,Male,82,3,Mid-Level,Manufacturing Director,4,Divorced,8578,19989,3,Y,No,14,3,3,80,1,12,4,2,9,3,8,4,7,G - 700 => 800,H - 80 => 90,H - 8000 => 9000,S - 19000 => 20000,E - 11 => 15 Years,D - 6 => 10 Years,E - 41 => 50 Years,B - 2 => 3 Years
2454,28,No,Non-Travel,280,Human Resources,1,College,Life Sciences,1,1858,3,Male,43,3,Entry Level,Human Resources,4,Divorced,2706,10494,1,Y,No,15,3,2,80,1,3,2,3,3,0,2,2,2,B - 200 => 300,D - 40 => 50,B - 2000 => 3000,J - 10000 => 11000,B - 2 => 3 Years,B - 2 => 3 Years,C - 26 => 30 Years,B - 2 => 3 Years
2455,29,No,Travel_Rarely,726,Research & Development,29,Below College ,Life Sciences,1,1859,4,Male,93,1,Junior,Healthcare Representative,3,Divorced,6384,21143,8,Y,No,17,3,4,80,2,11,3,3,7,4,0,1,6,G - 700 => 800,I - 90 => 100,F - 6000 => 7000,U - 21000 => 22000,E - 11 => 15 Years,D - 6 => 10 Years,C - 26 => 30 Years,B - 2 => 3 Years
2456,42,No,Travel_Rarely,1142,Research & Development,8,Bachelor,Life Sciences,1,1860,4,Male,81,3,Entry Level,Laboratory Technician,3,Single,3968,13624,4,Y,No,13,3,4,80,0,8,3,3,0,8,0,0,0,K - 1100 => 1200,H - 80 => 90,C - 3000 => 4000,M - 13000 => 14000,D - 6 => 10 Years,A - 0 => 1 Year,E - 41 => 50 Years,B - 2 => 3 Years
2457,32,Yes,Travel_Rarely,414,Sales,2,Master,Marketing,1,1862,3,Male,82,2,Junior,Sales Executive,2,Single,9907,26186,7,Y,Yes,12,3,3,80,0,7,3,2,2,5,2,2,2,D - 400 => 500,H - 80 => 90,I - 9000 => 10000,Z - 26000 => 27000,D - 6 => 10 Years,B - 2 => 3 Years,D - 31 => 40 Years,B - 2 => 3 Years
2458,46,No,Travel_Rarely,1319,Sales,3,Bachelor,Technical Degree,1,1863,1,Female,45,4,Senior,Sales Executive,1,Divorced,13225,7739,2,Y,No,12,3,4,80,1,25,5,3,19,6,17,2,8,M - 1300 => 1400,D - 40 => 50,M - 13000 => 14000,G - 7000 => 8000,G - 21 => 25 Years,F - 16 => 20 Years,E - 41 => 50 Years,B - 2 => 3 Years
2459,27,No,Travel_Rarely,728,Sales,23,Below College ,Medical,1,1864,2,Female,36,2,Junior,Sales Representative,3,Married,3540,7018,1,Y,No,21,4,4,80,1,9,5,3,9,0,8,5,8,G - 700 => 800,C - 30 => 40,C - 3000 => 4000,G - 7000 => 8000,D - 6 => 10 Years,D - 6 => 10 Years,C - 26 => 30 Years,B - 2 => 3 Years
2460,29,No,Travel_Rarely,352,Human Resources,6,Below College ,Medical,1,1865,4,Male,87,2,Entry Level,Human Resources,2,Married,2804,15434,1,Y,No,11,3,4,80,0,1,3,3,1,0,0,0,0,C - 300 => 400,H - 80 => 90,B - 2000 => 3000,O - 15000 => 16000,A - 0 => 1 Year,A - 0 => 1 Year,C - 26 => 30 Years,B - 2 => 3 Years
2461,43,No,Travel_Rarely,823,Research & Development,6,Bachelor,Medical,1,1866,1,Female,81,2,Expert,Manager,3,Married,19392,22539,7,Y,No,13,3,4,80,0,21,2,3,16,5,12,6,14,H - 800 => 900,H - 80 => 90,S - 19000 => 20000,V - 22000 => 23000,G - 21 => 25 Years,F - 16 => 20 Years,E - 41 => 50 Years,B - 2 => 3 Years
2462,48,No,Travel_Rarely,1224,Research & Development,10,Bachelor,Life Sciences,1,1867,4,Male,91,2,Expert,Research Director,2,Married,19665,13583,4,Y,No,12,3,4,80,0,29,3,3,22,7,10,12,9,L - 1200 => 1300,I - 90 => 100,S - 19000 => 20000,M - 13000 => 14000,H - 25 => 30 Years,G - 21 => 25 Years,E - 41 => 50 Years,B - 2 => 3 Years
2463,29,Yes,Travel_Frequently,459,Research & Development,24,College,Life Sciences,1,1868,4,Male,73,2,Entry Level,Research Scientist,4,Single,2439,14753,1,Y,Yes,24,4,2,80,0,1,3,2,1,0,0,1,0,D - 400 => 500,G - 70 => 80,B - 2000 => 3000,N - 14000 => 15000,A - 0 => 1 Year,A - 0 => 1 Year,C - 26 => 30 Years,B - 2 => 3 Years
2464,46,Yes,Travel_Rarely,1254,Sales,10,Bachelor,Life Sciences,1,1869,3,Female,64,3,Mid-Level,Sales Executive,2,Married,7314,14011,5,Y,No,21,4,3,80,3,14,2,3,8,6,7,0,7,L - 1200 => 1300,F - 60 => 70,G - 7000 => 8000,N - 14000 => 15000,E - 11 => 15 Years,D - 6 => 10 Years,E - 41 => 50 Years,B - 2 => 3 Years
2465,27,No,Travel_Frequently,1131,Research & Development,15,Bachelor,Life Sciences,1,1870,4,Female,77,2,Entry Level,Research Scientist,1,Married,4774,23844,0,Y,No,19,3,4,80,1,8,2,2,7,1,6,7,3,K - 1100 => 1200,G - 70 => 80,D - 4000 => 5000,W - 23000 => 24000,D - 6 => 10 Years,D - 6 => 10 Years,C - 26 => 30 Years,B - 2 => 3 Years
2466,39,No,Travel_Rarely,835,Research & Development,19,Master,Other,1,1871,4,Male,41,3,Junior,Research Scientist,4,Divorced,3902,5141,8,Y,No,14,3,2,80,3,7,2,3,2,5,2,2,2,H - 800 => 900,D - 40 => 50,C - 3000 => 4000,E - 5000 => 6000,D - 6 => 10 Years,B - 2 => 3 Years,D - 31 => 40 Years,B - 2 => 3 Years
2467,55,No,Travel_Rarely,836,Research & Development,2,Master,Technical Degree,1,1873,2,Male,98,2,Entry Level,Research Scientist,4,Married,2662,7975,8,Y,No,20,4,2,80,1,19,2,4,5,14,2,0,4,H - 800 => 900,I - 90 => 100,B - 2000 => 3000,G - 7000 => 8000,F - 16 => 20 Years,C - 4 => 5 Years,F - 51 => 60 Years,B - 2 => 3 Years
2468,28,No,Travel_Rarely,1172,Sales,3,Bachelor,Medical,1,1875,2,Female,78,3,Entry Level,Sales Representative,2,Married,2856,3692,1,Y,No,19,3,4,80,1,1,3,3,1,0,0,0,0,K - 1100 => 1200,G - 70 => 80,B - 2000 => 3000,C - 3000 => 4000,A - 0 => 1 Year,A - 0 => 1 Year,C - 26 => 30 Years,B - 2 => 3 Years
2469,30,Yes,Travel_Rarely,945,Sales,9,Bachelor,Medical,1,1876,2,Male,89,3,Entry Level,Sales Representative,4,Single,1081,16019,1,Y,No,13,3,3,80,0,1,3,2,1,0,0,0,0,I - 900 => 1000,H - 80 => 90,A - 1000 => 2000,P - 16000 => 17000,A - 0 => 1 Year,A - 0 => 1 Year,C - 26 => 30 Years,B - 2 => 3 Years
2470,22,Yes,Travel_Rarely,391,Research & Development,7,Below College ,Life Sciences,1,1878,4,Male,75,3,Entry Level,Research Scientist,2,Single,2472,26092,1,Y,Yes,23,4,1,80,0,1,2,3,1,0,0,0,0,C - 300 => 400,G - 70 => 80,B - 2000 => 3000,Z - 26000 => 27000,A - 0 => 1 Year,A - 0 => 1 Year,B - 22 => 25 Years,B - 2 => 3 Years
2471,36,No,Travel_Rarely,1266,Sales,10,Master,Technical Degree,1,1880,2,Female,63,2,Junior,Sales Executive,3,Married,5673,6060,1,Y,Yes,13,3,1,80,1,10,4,3,10,0,9,1,7,L - 1200 => 1300,F - 60 => 70,E - 5000 => 6000,F - 6000 => 7000,D - 6 => 10 Years,D - 6 => 10 Years,D - 31 => 40 Years,B - 2 => 3 Years
2472,31,No,Travel_Rarely,311,Research & Development,20,Bachelor,Life Sciences,1,1881,2,Male,89,3,Junior,Laboratory Technician,3,Divorced,4197,18624,1,Y,No,11,3,1,80,1,10,2,3,10,0,8,0,2,C - 300 => 400,H - 80 => 90,D - 4000 => 5000,R - 18000 => 19000,D - 6 => 10 Years,D - 6 => 10 Years,D - 31 => 40 Years,B - 2 => 3 Years
2473,34,No,Travel_Rarely,1480,Sales,4,Bachelor,Life Sciences,1,1882,3,Male,64,3,Mid-Level,Sales Executive,4,Married,9713,24444,2,Y,Yes,13,3,4,80,3,9,3,3,5,4,3,1,0,N - 1400 => 1500,F - 60 => 70,I - 9000 => 10000,X - 24000 => 25000,D - 6 => 10 Years,C - 4 => 5 Years,D - 31 => 40 Years,B - 2 => 3 Years
2474,29,No,Travel_Rarely,592,Research & Development,7,Bachelor,Life Sciences,1,1883,4,Male,59,3,Entry Level,Laboratory Technician,1,Single,2062,19384,3,Y,No,14,3,2,80,0,11,2,3,3,8,2,1,2,E - 500 => 600,E - 50 => 60,B - 2000 => 3000,S - 19000 => 20000,E - 11 => 15 Years,B - 2 => 3 Years,C - 26 => 30 Years,B - 2 => 3 Years
2475,37,No,Travel_Rarely,783,Research & Development,7,Master,Medical,1,1885,4,Male,78,3,Junior,Research Scientist,1,Married,4284,13588,5,Y,Yes,22,4,3,80,1,16,2,3,5,11,3,0,4,G - 700 => 800,G - 70 => 80,D - 4000 => 5000,M - 13000 => 14000,F - 16 => 20 Years,C - 4 => 5 Years,D - 31 => 40 Years,B - 2 => 3 Years
2476,35,No,Travel_Rarely,219,Research & Development,16,College,Other,1,1886,4,Female,44,2,Junior,Manufacturing Director,2,Married,4788,25388,0,Y,Yes,11,3,4,80,0,4,2,3,3,1,2,0,2,B - 200 => 300,D - 40 => 50,D - 4000 => 5000,Y - 25000 => 26000,C - 4 => 5 Years,B - 2 => 3 Years,D - 31 => 40 Years,B - 2 => 3 Years
2477,45,No,Travel_Rarely,556,Research & Development,25,College,Life Sciences,1,1888,2,Female,93,2,Junior,Manufacturing Director,4,Married,5906,23888,0,Y,No,13,3,4,80,2,10,2,2,9,1,8,3,8,E - 500 => 600,I - 90 => 100,E - 5000 => 6000,W - 23000 => 24000,D - 6 => 10 Years,D - 6 => 10 Years,E - 41 => 50 Years,B - 2 => 3 Years
2478,36,No,Travel_Frequently,1213,Human Resources,2,Below College ,Human Resources,1,1890,2,Male,94,2,Junior,Human Resources,4,Single,3886,4223,1,Y,No,21,4,4,80,0,10,2,2,10,0,1,0,8,L - 1200 => 1300,I - 90 => 100,C - 3000 => 4000,D - 4000 => 5000,D - 6 => 10 Years,D - 6 => 10 Years,D - 31 => 40 Years,B - 2 => 3 Years
2479,40,No,Travel_Rarely,1137,Research & Development,1,Master,Life Sciences,1,1892,1,Male,98,3,Senior,Manager,1,Divorced,16823,18991,2,Y,No,11,3,1,80,1,22,3,3,19,3,7,11,16,K - 1100 => 1200,I - 90 => 100,P - 16000 => 17000,R - 18000 => 19000,G - 21 => 25 Years,F - 16 => 20 Years,D - 31 => 40 Years,B - 2 => 3 Years
2480,26,No,Travel_Rarely,482,Research & Development,1,College,Life Sciences,1,1893,2,Female,90,2,Entry Level,Research Scientist,3,Married,2933,14908,1,Y,Yes,13,3,3,80,1,1,3,2,1,0,0,1,0,D - 400 => 500,H - 80 => 90,B - 2000 => 3000,N - 14000 => 15000,A - 0 => 1 Year,A - 0 => 1 Year,C - 26 => 30 Years,B - 2 => 3 Years
2481,27,No,Travel_Rarely,511,Sales,2,College,Medical,1,1898,1,Female,89,4,Junior,Sales Executive,3,Single,6500,26997,0,Y,No,14,3,2,80,0,9,5,2,8,1,7,0,7,E - 500 => 600,H - 80 => 90,F - 6000 => 7000,Z - 26000 => 27000,D - 6 => 10 Years,D - 6 => 10 Years,C - 26 => 30 Years,B - 2 => 3 Years
2482,48,No,Travel_Frequently,117,Research & Development,22,Bachelor,Medical,1,1900,4,Female,58,3,Senior,Manager,4,Divorced,17174,2437,3,Y,No,11,3,2,80,1,24,3,3,22,2,17,4,7,A - 100 => 200,E - 50 => 60,Q - 17000 => 18000,B - 2000 => 3000,G - 21 => 25 Years,G - 21 => 25 Years,E - 41 => 50 Years,B - 2 => 3 Years
2483,44,No,Travel_Rarely,170,Research & Development,1,Master,Life Sciences,1,1903,2,Male,78,4,Junior,Healthcare Representative,1,Married,5033,9364,2,Y,No,15,3,4,80,1,10,5,3,2,8,0,2,2,A - 100 => 200,G - 70 => 80,E - 5000 => 6000,I - 9000 => 10000,D - 6 => 10 Years,B - 2 => 3 Years,E - 41 => 50 Years,B - 2 => 3 Years
2484,34,Yes,Non-Travel,967,Research & Development,16,Master,Technical Degree,1,1905,4,Male,85,1,Entry Level,Research Scientist,1,Married,2307,14460,1,Y,Yes,23,4,2,80,1,5,2,3,5,0,2,3,0,I - 900 => 1000,H - 80 => 90,B - 2000 => 3000,N - 14000 => 15000,C - 4 => 5 Years,C - 4 => 5 Years,D - 31 => 40 Years,B - 2 => 3 Years
2485,56,Yes,Travel_Rarely,1162,Research & Development,24,College,Life Sciences,1,1907,1,Male,97,3,Entry Level,Laboratory Technician,4,Single,2587,10261,1,Y,No,16,3,4,80,0,5,3,3,4,1,2,1,0,K - 1100 => 1200,I - 90 => 100,B - 2000 => 3000,J - 10000 => 11000,C - 4 => 5 Years,C - 4 => 5 Years,F - 51 => 60 Years,B - 2 => 3 Years
2486,36,No,Travel_Rarely,335,Sales,17,College,Marketing,1,1908,3,Male,33,2,Junior,Sales Executive,2,Married,5507,16822,2,Y,No,16,3,3,80,2,12,1,1,4,8,2,1,3,C - 300 => 400,C - 30 => 40,E - 5000 => 6000,P - 16000 => 17000,E - 11 => 15 Years,C - 4 => 5 Years,D - 31 => 40 Years,B - 2 => 3 Years
2487,41,No,Travel_Rarely,337,Sales,8,Bachelor,Marketing,1,1909,3,Female,54,3,Junior,Sales Executive,2,Married,4393,26841,5,Y,No,21,4,3,80,1,14,3,3,5,9,4,1,4,C - 300 => 400,E - 50 => 60,D - 4000 => 5000,Z - 26000 => 27000,E - 11 => 15 Years,C - 4 => 5 Years,E - 41 => 50 Years,B - 2 => 3 Years
2488,42,No,Travel_Rarely,1396,Research & Development,6,Bachelor,Medical,1,1911,3,Male,83,3,Mid-Level,Research Director,1,Married,13348,14842,9,Y,No,13,3,2,80,1,18,3,4,13,5,7,5,7,M - 1300 => 1400,H - 80 => 90,M - 13000 => 14000,N - 14000 => 15000,F - 16 => 20 Years,E - 11 => 15 Years,E - 41 => 50 Years,B - 2 => 3 Years
2489,31,No,Travel_Rarely,1079,Sales,10,College,Medical,1,1912,3,Female,86,3,Junior,Sales Executive,4,Divorced,6583,20115,2,Y,Yes,11,3,4,80,1,8,2,3,5,3,2,1,4,J - 1000 => 1100,H - 80 => 90,F - 6000 => 7000,T - 20000 => 21000,D - 6 => 10 Years,C - 4 => 5 Years,D - 31 => 40 Years,B - 2 => 3 Years
2490,34,No,Travel_Rarely,735,Sales,3,Below College ,Medical,1,1915,4,Female,75,2,Junior,Sales Executive,4,Married,8103,16495,3,Y,Yes,12,3,3,80,0,9,3,2,4,5,2,0,1,G - 700 => 800,G - 70 => 80,H - 8000 => 9000,P - 16000 => 17000,D - 6 => 10 Years,C - 4 => 5 Years,D - 31 => 40 Years,B - 2 => 3 Years
2491,31,No,Travel_Rarely,471,Research & Development,4,Bachelor,Medical,1,1916,1,Female,62,4,Entry Level,Laboratory Technician,3,Divorced,3978,16031,8,Y,No,12,3,2,80,1,4,0,2,2,2,2,2,2,D - 400 => 500,F - 60 => 70,C - 3000 => 4000,P - 16000 => 17000,C - 4 => 5 Years,B - 2 => 3 Years,D - 31 => 40 Years,B - 2 => 3 Years
2492,26,No,Travel_Frequently,1096,Research & Development,6,Bachelor,Other,1,1918,3,Male,61,4,Entry Level,Laboratory Technician,4,Married,2544,7102,0,Y,No,18,3,1,80,1,8,3,3,7,1,7,7,7,J - 1000 => 1100,F - 60 => 70,B - 2000 => 3000,G - 7000 => 8000,D - 6 => 10 Years,D - 6 => 10 Years,C - 26 => 30 Years,B - 2 => 3 Years
2493,45,No,Travel_Frequently,1297,Research & Development,1,Master,Medical,1,1922,2,Male,44,3,Junior,Healthcare Representative,3,Single,5399,14511,4,Y,No,12,3,3,80,0,12,3,3,4,8,2,0,3,L - 1200 => 1300,D - 40 => 50,E - 5000 => 6000,N - 14000 => 15000,E - 11 => 15 Years,C - 4 => 5 Years,E - 41 => 50 Years,B - 2 => 3 Years
2494,33,No,Travel_Rarely,217,Sales,10,Master,Marketing,1,1924,2,Male,43,3,Junior,Sales Executive,3,Single,5487,10410,1,Y,No,14,3,2,80,0,10,2,2,10,0,4,0,9,B - 200 => 300,D - 40 => 50,E - 5000 => 6000,J - 10000 => 11000,D - 6 => 10 Years,D - 6 => 10 Years,D - 31 => 40 Years,B - 2 => 3 Years
2495,28,No,Travel_Frequently,783,Sales,1,College,Life Sciences,1,1927,3,Male,42,2,Junior,Sales Executive,4,Married,6834,19255,1,Y,Yes,12,3,3,80,1,7,2,3,7,0,7,0,7,G - 700 => 800,D - 40 => 50,F - 6000 => 7000,S - 19000 => 20000,D - 6 => 10 Years,D - 6 => 10 Years,C - 26 => 30 Years,B - 2 => 3 Years
2496,29,Yes,Travel_Frequently,746,Sales,24,Bachelor,Technical Degree,1,1928,3,Male,45,4,Entry Level,Sales Representative,1,Single,1091,10642,1,Y,No,17,3,4,80,0,1,3,3,1,0,0,0,0,G - 700 => 800,D - 40 => 50,A - 1000 => 2000,J - 10000 => 11000,A - 0 => 1 Year,A - 0 => 1 Year,C - 26 => 30 Years,B - 2 => 3 Years
2497,39,No,Non-Travel,1251,Sales,21,Master,Life Sciences,1,1929,1,Female,32,1,Junior,Sales Executive,3,Married,5736,3987,6,Y,No,19,3,3,80,1,10,1,3,3,7,2,1,2,L - 1200 => 1300,C - 30 => 40,E - 5000 => 6000,C - 3000 => 4000,D - 6 => 10 Years,B - 2 => 3 Years,D - 31 => 40 Years,B - 2 => 3 Years
2498,27,No,Travel_Rarely,1354,Research & Development,2,Master,Technical Degree,1,1931,2,Male,41,3,Entry Level,Research Scientist,2,Married,2226,6073,1,Y,No,11,3,3,80,1,6,3,2,5,1,3,1,2,M - 1300 => 1400,D - 40 => 50,B - 2000 => 3000,F - 6000 => 7000,D - 6 => 10 Years,C - 4 => 5 Years,C - 26 => 30 Years,B - 2 => 3 Years
2499,34,No,Travel_Frequently,735,Research & Development,22,Master,Other,1,1932,3,Male,86,2,Junior,Research Scientist,4,Married,5747,26496,1,Y,Yes,15,3,2,80,0,16,3,3,15,1,10,6,11,G - 700 => 800,H - 80 => 90,E - 5000 => 6000,Z - 26000 => 27000,F - 16 => 20 Years,E - 11 => 15 Years,D - 31 => 40 Years,B - 2 => 3 Years
2500,28,Yes,Travel_Rarely,1475,Sales,13,College,Marketing,1,1933,4,Female,84,3,Junior,Sales Executive,3,Single,9854,23352,3,Y,Yes,11,3,4,80,0,6,0,3,2,4,0,2,2,N - 1400 => 1500,H - 80 => 90,I - 9000 => 10000,W - 23000 => 24000,D - 6 => 10 Years,B - 2 => 3 Years,C - 26 => 30 Years,B - 2 => 3 Years
2501,47,No,Non-Travel,1169,Research & Development,14,Master,Technical Degree,1,1934,3,Male,64,3,Junior,Research Scientist,2,Married,5467,2125,8,Y,No,18,3,3,80,1,16,4,4,8,8,7,1,7,K - 1100 => 1200,F - 60 => 70,E - 5000 => 6000,B - 2000 => 3000,F - 16 => 20 Years,D - 6 => 10 Years,E - 41 => 50 Years,B - 2 => 3 Years
2502,56,No,Travel_Rarely,1443,Sales,11,PHD,Marketing,1,1935,4,Female,89,2,Junior,Sales Executive,1,Married,5380,20328,4,Y,No,16,3,3,80,1,6,3,3,0,6,0,0,0,N - 1400 => 1500,H - 80 => 90,E - 5000 => 6000,T - 20000 => 21000,D - 6 => 10 Years,A - 0 => 1 Year,F - 51 => 60 Years,B - 2 => 3 Years
2503,39,No,Travel_Rarely,867,Research & Development,9,College,Medical,1,1936,1,Male,87,3,Junior,Manufacturing Director,1,Married,5151,12315,1,Y,No,25,4,4,80,1,10,3,3,10,0,0,7,9,H - 800 => 900,H - 80 => 90,E - 5000 => 6000,L - 12000 => 13000,D - 6 => 10 Years,D - 6 => 10 Years,D - 31 => 40 Years,B - 2 => 3 Years
